Local time,Open,High,Low,Close,Volume
07.01.2022 23:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 00:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 01:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 02:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 03:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 04:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 05:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 06:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 07:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 08:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 09:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 10:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 11:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 12:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 13:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 14:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 15:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 16:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 17:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 18:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 19:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 20:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 21:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 22:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
08.01.2022 23:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 00:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 01:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 02:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 03:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 04:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 05:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 06:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 07:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 08:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 09:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 10:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 11:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 12:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 13:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 14:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 15:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 16:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 17:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 18:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 19:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 20:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 21:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 22:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
09.01.2022 23:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 00:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 01:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 02:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 03:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 04:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 05:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 06:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 07:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 08:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 09:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 10:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 11:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 12:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 13:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 14:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 15:00:00.000 GMT+0200,18.806,18.806,18.806,18.806,0
10.01.2022 16:00:00.000 GMT+0200,19.526,20.107,19.446,20.067,2056032958.9844
10.01.2022 17:00:00.000 GMT+0200,20.076,20.596,19.966,20.366,3264040527.3438
10.01.2022 18:00:00.000 GMT+0200,20.376,20.516,19.927,20.006,2529035156.25
10.01.2022 19:00:00.000 GMT+0200,20.016,20.406,19.986,20.207,1929028442.3828
10.01.2022 20:00:00.000 GMT+0200,20.217,20.267,19.496,19.546,1898030029.2969
10.01.2022 21:00:00.000 GMT+0200,19.536,19.576,19.106,19.267,1726028442.3828
10.01.2022 22:00:00.000 GMT+0200,19.256,19.507,18.406,18.477,2619036865.2344
10.01.2022 23:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 00:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 01:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 02:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 03:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 04:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 05:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 06:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 07:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 08:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 09:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 10:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 11:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 12:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 13:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 14:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 15:00:00.000 GMT+0200,18.477,18.477,18.477,18.477,0
11.01.2022 16:00:00.000 GMT+0200,18.696,19.107,18.636,18.937,3428035888.6719
11.01.2022 17:00:00.000 GMT+0200,18.936,19.006,18.567,18.766,4969043457.0313
11.01.2022 18:00:00.000 GMT+0200,18.766,18.797,18.056,18.096,2364025878.9063
11.01.2022 19:00:00.000 GMT+0200,18.087,18.207,17.906,17.946,785015869.1406
11.01.2022 20:00:00.000 GMT+0200,17.956,18.057,17.766,17.896,569012634.2773
11.01.2022 21:00:00.000 GMT+0200,17.886,18.076,17.836,17.896,657009277.3438
11.01.2022 22:00:00.000 GMT+0200,17.886,17.986,17.776,17.796,583008056.6406
11.01.2022 23:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 00:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
