Local time,Open,High,Low,Close,Volume
12.01.2022 10:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 11:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 12:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 13:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 14:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 15:00:00.000 GMT+0200,469.756,469.756,469.756,469.756,0
12.01.2022 16:00:00.000 GMT+0200,471.527,472.657,470.877,472.606,179420257.5684
12.01.2022 17:00:00.000 GMT+0200,472.626,473.186,470.116,470.726,302637756.3477
12.01.2022 18:00:00.000 GMT+0200,470.726,471.507,468.926,470.966,260588745.1172
12.01.2022 19:00:00.000 GMT+0200,470.977,471.847,470.236,471.696,186729995.7275
12.01.2022 20:00:00.000 GMT+0200,471.706,471.757,470.156,470.356,209772506.7139
12.01.2022 21:00:00.000 GMT+0200,470.347,471.176,469.757,470.907,174133499.1455
12.01.2022 22:00:00.000 GMT+0200,470.916,471.656,470.116,471.086,214218994.1406
12.01.2022 23:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 00:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 01:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 02:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 03:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 04:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 05:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 06:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 07:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 08:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 09:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 10:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
