Local time,Open,High,Low,Close,Volume
07.01.2022 10:00:00.000 GMT+0200,1790.082,1790.872,1788.022,1790.812,1690310.0014
07.01.2022 11:00:00.000 GMT+0200,1790.732,1794.092,1788.702,1793.322,1346860.0512
07.01.2022 12:00:00.000 GMT+0200,1793.332,1794.172,1791.282,1791.512,1069630.0268
07.01.2022 13:00:00.000 GMT+0200,1791.512,1793.922,1789.915,1793.552,1199159.9798
07.01.2022 14:00:00.000 GMT+0200,1793.545,1793.782,1789.522,1789.532,1745980.0243
07.01.2022 15:00:00.000 GMT+0200,1789.522,1796.592,1782.835,1789.552,5619424.8199
07.01.2022 16:00:00.000 GMT+0200,1789.521,1794.922,1789.461,1791.155,4795939.9223
07.01.2022 17:00:00.000 GMT+0200,1791.155,1793.825,1786.742,1789.435,3937170.0287
07.01.2022 18:00:00.000 GMT+0200,1789.432,1794.975,1789.432,1794.232,3335299.9687
07.01.2022 19:00:00.000 GMT+0200,1794.242,1796.962,1792.552,1796.145,2019030.0941
07.01.2022 20:00:00.000 GMT+0200,1796.165,1798.842,1795.495,1796.562,2075360.0597
07.01.2022 21:00:00.000 GMT+0200,1796.562,1797.951,1794.992,1796.992,991110.0268
07.01.2022 22:00:00.000 GMT+0200,1796.995,1797.715,1794.545,1796.212,1260619.998
07.01.2022 23:00:00.000 GMT+0200,1796.152,1797.472,1795.042,1796.942,463730.0074
08.01.2022 00:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 01:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 02:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 03:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 04:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 05:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 06:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 07:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 08:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 09:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 10:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 11:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 12:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 13:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 14:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 15:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 16:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 17:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 18:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 19:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 20:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 21:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 22:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
08.01.2022 23:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 00:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 01:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 02:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 03:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 04:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 05:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 06:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 07:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 08:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 09:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 10:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 11:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 12:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 13:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 14:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 15:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 16:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 17:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 18:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 19:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 20:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 21:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 22:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
09.01.2022 23:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
10.01.2022 00:00:00.000 GMT+0200,1796.942,1796.942,1796.942,1796.942,0
10.01.2022 01:00:00.000 GMT+0200,1795.945,1796.465,1794.455,1795.442,795580.0295
10.01.2022 02:00:00.000 GMT+0200,1795.342,1795.472,1792.412,1794.632,895600.0209
10.01.2022 03:00:00.000 GMT+0200,1794.642,1796.992,1793.492,1795.252,2548059.9403
10.01.2022 04:00:00.000 GMT+0200,1795.252,1796.482,1793.902,1794.675,1869410.038
10.01.2022 05:00:00.000 GMT+0200,1794.642,1794.665,1791.962,1792.382,1243489.9807
10.01.2022 06:00:00.000 GMT+0200,1792.332,1793.545,1792.182,1792.722,740220.0103
10.01.2022 07:00:00.000 GMT+0200,1792.712,1794.412,1791.712,1793.362,981570.0054
10.01.2022 08:00:00.000 GMT+0200,1793.332,1793.932,1792.202,1793.422,1062199.9502
10.01.2022 09:00:00.000 GMT+0200,1793.422,1795.995,1791.612,1793.822,1691509.9621
10.01.2022 10:00:00.000 GMT+0200,1793.842,1796.742,1792.372,1796.622,2205440.0444
10.01.2022 11:00:00.000 GMT+0200,1796.592,1798.212,1796.222,1797.052,1920109.9873
10.01.2022 12:00:00.000 GMT+0200,1797.062,1800.932,1796.712,1799.925,1848979.95
10.01.2022 13:00:00.000 GMT+0200,1799.925,1802.542,1799.085,1800.772,1684591.0549
10.01.2022 14:00:00.000 GMT+0200,1800.772,1801.672,1791.715,1792.085,2598390.1024
10.01.2022 15:00:00.000 GMT+0200,1792.115,1797.445,1791.661,1793.232,3140959.9781
10.01.2022 16:00:00.000 GMT+0200,1793.252,1796.572,1790.602,1794.462,3716730.1178
10.01.2022 17:00:00.000 GMT+0200,1794.422,1796.132,1791.732,1793.645,3884190.0826
10.01.2022 18:00:00.000 GMT+0200,1793.652,1796.202,1793.482,1794.112,2740910.0533
10.01.2022 19:00:00.000 GMT+0200,1794.125,1800.302,1793.572,1799.492,2597389.9364
10.01.2022 20:00:00.000 GMT+0200,1799.522,1801.652,1798.582,1800.475,2477410.078
10.01.2022 21:00:00.000 GMT+0200,1800.475,1801.892,1800.042,1801.152,1745569.9444
10.01.2022 22:00:00.000 GMT+0200,1801.122,1801.772,1799.892,1801.262,2011929.9889
10.01.2022 23:00:00.000 GMT+0200,1801.282,1802.162,1801.092,1802.092,712040.0071
11.01.2022 00:00:00.000 GMT+0200,1802.092,1802.092,1802.092,1802.092,0
11.01.2022 01:00:00.000 GMT+0200,1802.540,1803.160,1800.435,1801.495,658450.0074
11.01.2022 02:00:00.000 GMT+0200,1801.505,1804.882,1801.455,1803.062,896220.0284
11.01.2022 03:00:00.000 GMT+0200,1803.062,1806.252,1802.352,1805.172,2158269.8822
11.01.2022 04:00:00.000 GMT+0200,1805.152,1806.632,1804.612,1805.512,1036749.959
11.01.2022 05:00:00.000 GMT+0200,1805.452,1808.095,1805.272,1806.252,1207630.0383
11.01.2022 06:00:00.000 GMT+0200,1806.225,1807.042,1805.792,1807.032,664359.9868
11.01.2022 07:00:00.000 GMT+0200,1807.042,1808.942,1805.985,1808.721,1037829.9952
11.01.2022 08:00:00.000 GMT+0200,1808.711,1810.000,1807.322,1808.462,2249340.0574
11.01.2022 09:00:00.000 GMT+0200,1808.492,1810.000,1807.852,1809.382,1984050.0355
11.01.2022 10:00:00.000 GMT+0200,1809.412,1810.362,1808.452,1809.082,2051440.0005
11.01.2022 11:00:00.000 GMT+0200,1809.082,1810.432,1806.325,1807.091,1567450.0465
11.01.2022 12:00:00.000 GMT+0200,1807.091,1807.932,1805.075,1806.362,1127789.9742
11.01.2022 13:00:00.000 GMT+0200,1806.362,1807.801,1804.545,1806.725,1047919.9886
11.01.2022 14:00:00.000 GMT+0200,1806.692,1808.402,1805.362,1807.695,1472339.9878
11.01.2022 15:00:00.000 GMT+0200,1807.695,1809.292,1804.845,1805.735,2630690.0978
11.01.2022 16:00:00.000 GMT+0200,1805.805,1807.502,1801.992,1806.182,4104360.1036
11.01.2022 17:00:00.000 GMT+0200,1806.162,1812.415,1805.522,1811.942,4282289.9818
11.01.2022 18:00:00.000 GMT+0200,1811.905,1817.012,1810.271,1815.475,3746927.9766
11.01.2022 19:00:00.000 GMT+0200,1815.485,1818.052,1814.152,1817.775,2244859.9339
11.01.2022 20:00:00.000 GMT+0200,1817.725,1820.352,1817.475,1820.272,2485080.0037
11.01.2022 21:00:00.000 GMT+0200,1820.282,1821.442,1819.212,1821.102,1586490.0351
11.01.2022 22:00:00.000 GMT+0200,1821.102,1823.472,1820.592,1823.272,1659325.0036
11.01.2022 23:00:00.000 GMT+0200,1823.302,1823.335,1821.545,1821.932,650950.0146
12.01.2022 00:00:00.000 GMT+0200,1821.932,1821.932,1821.932,1821.932,0
12.01.2022 01:00:00.000 GMT+0200,1822.662,1822.662,1820.432,1821.062,713419.9739
12.01.2022 02:00:00.000 GMT+0200,1821.055,1822.812,1820.642,1821.132,801729.9771
12.01.2022 03:00:00.000 GMT+0200,1821.142,1822.422,1818.692,1819.322,1722730.0406
12.01.2022 04:00:00.000 GMT+0200,1819.302,1820.642,1819.152,1819.692,973089.993
12.01.2022 05:00:00.000 GMT+0200,1819.692,1820.072,1818.325,1818.345,647319.9725
12.01.2022 06:00:00.000 GMT+0200,1818.345,1819.682,1817.975,1818.452,645959.9733
12.01.2022 07:00:00.000 GMT+0200,1818.442,1821.786,1818.332,1820.652,991219.9974
12.01.2022 08:00:00.000 GMT+0200,1820.662,1821.682,1820.002,1820.312,959519.9823
12.01.2022 09:00:00.000 GMT+0200,1820.372,1820.702,1816.062,1817.502,1401710.0334
12.01.2022 10:00:00.000 GMT+0200,1817.532,1818.506,1814.922,1817.072,1729869.9617
12.01.2022 11:00:00.000 GMT+0200,1817.112,1817.346,1815.206,1816.541,1225139.9755
12.01.2022 12:00:00.000 GMT+0200,1816.512,1818.412,1816.232,1817.702,913760.0064
12.01.2022 13:00:00.000 GMT+0200,1817.702,1818.746,1816.526,1817.442,1175379.9915
12.01.2022 14:00:00.000 GMT+0200,1817.472,1819.636,1816.566,1819.636,1435439.9443
12.01.2022 15:00:00.000 GMT+0200,1819.592,1825.622,1817.726,1821.496,4689064.9796
12.01.2022 16:00:00.000 GMT+0200,1821.536,1824.652,1819.112,1822.112,4173520.0882
12.01.2022 17:00:00.000 GMT+0200,1822.132,1824.902,1821.082,1824.012,3847029.9244
12.01.2022 18:00:00.000 GMT+0200,1824.012,1825.072,1820.282,1824.982,2872509.9564
